event_id,user_id,trail_id,venue_id,timestamp,name,venue_category,venue_city,address,previous_event_id,previous_place,next_event_id,next_place,is_high_memory_load,event_text
2018_3757165__event_001,339444,2018_3757165,20,2018-04-12 03:21:00,小平駅 (Kodaira Sta.)(SS19),Train Station,Higashimurayama,美園町1-34-1,,,2018_3757165__event_002,萩山駅(Hagiyama Sta.)(SS30/ST04),False,"On April 12, 2018 at 03:21, the user visited 小平駅 (Kodaira Sta.)(SS19), a Train Station in Higashimurayama. Address: 美園町1-34-1. Next place: 萩山駅(Hagiyama Sta.)(SS30/ST04)."
2018_3757165__event_002,339444,2018_3757165,49,2018-04-12 03:32:00,萩山駅(Hagiyama Sta.)(SS30/ST04),Train Station,Higashimurayama,萩山町2-1-1,2018_3757165__event_001,小平駅 (Kodaira Sta.)(SS19),2018_3757165__event_003,青梅街道駅 (Ōme-Kaidō Sta.) (ST03),False,"On April 12, 2018 at 03:32, the user visited 萩山駅(Hagiyama Sta.)(SS30/ST04), a Train Station in Higashimurayama. Address: 萩山町2-1-1. Previous place: 小平駅 (Kodaira Sta.)(SS19). Next place: 青梅街道駅 (Ōme-Kaidō Sta.) (ST03)."
2018_3757165__event_003,339444,2018_3757165,104,2018-04-12 03:34:00,青梅街道駅 (Ōme-Kaidō Sta.) (ST03),Train Station,Higashimurayama,小川町2-1846,2018_3757165__event_002,萩山駅(Hagiyama Sta.)(SS30/ST04),2018_3757165__event_004,らあめん花月嵐 小平仲町店,False,"On April 12, 2018 at 03:34, the user visited 青梅街道駅 (Ōme-Kaidō Sta.) (ST03), a Train Station in Higashimurayama. Address: 小川町2-1846. Previous place: 萩山駅(Hagiyama Sta.)(SS30/ST04). Next place: らあめん花月嵐 小平仲町店."
2018_3757165__event_004,339444,2018_3757165,4161,2018-04-12 06:33:00,らあめん花月嵐 小平仲町店,Ramen Restaurant,Higashimurayama,,2018_3757165__event_003,青梅街道駅 (Ōme-Kaidō Sta.) (ST03),2018_3757165__event_005,セブンイレブン 小平仲町店,False,"On April 12, 2018 at 06:33, the user visited らあめん花月嵐 小平仲町店, a Ramen Restaurant in Higashimurayama. Previous place: 青梅街道駅 (Ōme-Kaidō Sta.) (ST03). Next place: セブンイレブン 小平仲町店."
2018_3757165__event_005,339444,2018_3757165,1967,2018-04-12 07:02:00,セブンイレブン 小平仲町店,Convenience Store,Higashimurayama,仲町523,2018_3757165__event_004,らあめん花月嵐 小平仲町店,2018_3757165__event_006,青梅街道駅 (Ōme-Kaidō Sta.) (ST03),False,"On April 12, 2018 at 07:02, the user visited セブンイレブン 小平仲町店, a Convenience Store in Higashimurayama. Address: 仲町523. Previous place: らあめん花月嵐 小平仲町店. Next place: 青梅街道駅 (Ōme-Kaidō Sta.) (ST03)."
2018_3757165__event_006,339444,2018_3757165,104,2018-04-12 07:19:00,青梅街道駅 (Ōme-Kaidō Sta.) (ST03),Train Station,Higashimurayama,小川町2-1846,2018_3757165__event_005,セブンイレブン 小平仲町店,2018_3757165__event_007,カラオケまねきねこ,False,"On April 12, 2018 at 07:19, the user visited 青梅街道駅 (Ōme-Kaidō Sta.) (ST03), a Train Station in Higashimurayama. Address: 小川町2-1846. Previous place: セブンイレブン 小平仲町店. Next place: カラオケまねきねこ."
2018_3757165__event_007,339444,2018_3757165,4223,2018-04-12 07:47:00,カラオケまねきねこ,Karaoke Box,Higashimurayama,美園町2-2-18,2018_3757165__event_006,青梅街道駅 (Ōme-Kaidō Sta.) (ST03),2018_3757165__event_008,Tam Tam,False,"On April 12, 2018 at 07:47, the user visited カラオケまねきねこ, a Karaoke Box in Higashimurayama. Address: 美園町2-2-18. Previous place: 青梅街道駅 (Ōme-Kaidō Sta.) (ST03). Next place: Tam Tam."
2018_3757165__event_008,339444,2018_3757165,4614,2018-04-12 09:10:00,Tam Tam,Bar,Higashimurayama,美園町1-18-3,2018_3757165__event_007,カラオケまねきねこ,,,False,"On April 12, 2018 at 09:10, the user visited Tam Tam, a Bar in Higashimurayama. Address: 美園町1-18-3. Previous place: カラオケまねきねこ."
2018_3757166__event_001,339444,2018_3757166,20,2018-04-13 06:33:00,小平駅 (Kodaira Sta.)(SS19),Train Station,Higashimurayama,美園町1-34-1,,,2018_3757166__event_002,小平駅 (Kodaira Sta.)(SS19),False,"On April 13, 2018 at 06:33, the user visited 小平駅 (Kodaira Sta.)(SS19), a Train Station in Higashimurayama. Address: 美園町1-34-1. Next place: 小平駅 (Kodaira Sta.)(SS19)."
2018_3757166__event_002,339444,2018_3757166,20,2018-04-13 08:52:00,小平駅 (Kodaira Sta.)(SS19),Train Station,Higashimurayama,美園町1-34-1,2018_3757166__event_001,小平駅 (Kodaira Sta.)(SS19),,,False,"On April 13, 2018 at 08:52, the user visited 小平駅 (Kodaira Sta.)(SS19), a Train Station in Higashimurayama. Address: 美園町1-34-1. Previous place: 小平駅 (Kodaira Sta.)(SS19)."
2018_3757167__event_001,339444,2018_3757167,121,2018-04-15 06:45:00,イオンフードスタイル 小平店,Supermarket,Higashimurayama,小川東町2-12-1,,,2018_3757167__event_002,キッチンクレープ,False,"On April 15, 2018 at 06:45, the user visited イオンフードスタイル 小平店, a Supermarket in Higashimurayama. Address: 小川東町2-12-1. Next place: キッチンクレープ."
2018_3757167__event_002,339444,2018_3757167,4530,2018-04-15 08:06:00,キッチンクレープ,Creperie,Higashimurayama,,2018_3757167__event_001,イオンフードスタイル 小平店,,,False,"On April 15, 2018 at 08:06, the user visited キッチンクレープ, a Creperie in Higashimurayama. Previous place: イオンフードスタイル 小平店."
2018_3757169__event_001,339444,2018_3757169,116,2018-04-17 10:02:00,ファミリーマート 小平駅北口店,Convenience Store,Higashimurayama,美園町2-2-18,,,2018_3757169__event_002,Tam Tam,False,"On April 17, 2018 at 10:02, the user visited ファミリーマート 小平駅北口店, a Convenience Store in Higashimurayama. Address: 美園町2-2-18. Next place: Tam Tam."
2018_3757169__event_002,339444,2018_3757169,4614,2018-04-17 10:19:00,Tam Tam,Bar,Higashimurayama,美園町1-18-3,2018_3757169__event_001,ファミリーマート 小平駅北口店,,,False,"On April 17, 2018 at 10:19, the user visited Tam Tam, a Bar in Higashimurayama. Address: 美園町1-18-3. Previous place: ファミリーマート 小平駅北口店."
2018_3757170__event_001,339444,2018_3757170,20,2018-04-18 10:37:00,小平駅 (Kodaira Sta.)(SS19),Train Station,Higashimurayama,美園町1-34-1,,,2018_3757170__event_002,,False,"On April 18, 2018 at 10:37, the user visited 小平駅 (Kodaira Sta.)(SS19), a Train Station in Higashimurayama. Address: 美園町1-34-1."
2018_3757170__event_002,339444,2018_3757170,4623,2018-04-18 18:00:00,,Home (private),Higashimurayama,,2018_3757170__event_001,小平駅 (Kodaira Sta.)(SS19),,,False,"On April 18, 2018 at 18:00, the user recorded a travel event. Category: Home (private). City: Higashimurayama. Previous place: 小平駅 (Kodaira Sta.)(SS19)."
2018_3757174__event_001,339444,2018_3757174,3179,2018-05-01 10:06:00,しまむら,Clothing Store,Higashimurayama,花小金井3-22,,,2018_3757174__event_002,Tam Tam,False,"On May 1, 2018 at 10:06, the user visited しまむら, a Clothing Store in Higashimurayama. Address: 花小金井3-22. Next place: Tam Tam."
2018_3757174__event_002,339444,2018_3757174,4614,2018-05-01 11:52:00,Tam Tam,Bar,Higashimurayama,美園町1-18-3,2018_3757174__event_001,しまむら,,,False,"On May 1, 2018 at 11:52, the user visited Tam Tam, a Bar in Higashimurayama. Address: 美園町1-18-3. Previous place: しまむら."
2018_3757175__event_001,339444,2018_3757175,605,2018-05-04 06:49:00,香港屋 小平店,Chinese Restaurant,Higashimurayama,美園町2-2-26,,,2018_3757175__event_002,ファミリーマート 小平駅北口店,False,"On May 4, 2018 at 06:49, the user visited 香港屋 小平店, a Chinese Restaurant in Higashimurayama. Address: 美園町2-2-26. Next place: ファミリーマート 小平駅北口店."
2018_3757175__event_002,339444,2018_3757175,116,2018-05-04 12:56:00,ファミリーマート 小平駅北口店,Convenience Store,Higashimurayama,美園町2-2-18,2018_3757175__event_001,香港屋 小平店,,,False,"On May 4, 2018 at 12:56, the user visited ファミリーマート 小平駅北口店, a Convenience Store in Higashimurayama. Address: 美園町2-2-18. Previous place: 香港屋 小平店."
2018_3757180__event_001,339444,2018_3757180,43,2018-05-15 09:34:00,新小平駅 (Shin-Kodaira Sta.),Train Station,Higashimurayama,小川町2-1960,,,2018_3757180__event_002,新小平駅 (Shin-Kodaira Sta.),False,"On May 15, 2018 at 09:34, the user visited 新小平駅 (Shin-Kodaira Sta.), a Train Station in Higashimurayama. Address: 小川町2-1960. Next place: 新小平駅 (Shin-Kodaira Sta.)."
2018_3757180__event_002,339444,2018_3757180,43,2018-05-15 15:02:00,新小平駅 (Shin-Kodaira Sta.),Train Station,Higashimurayama,小川町2-1960,2018_3757180__event_001,新小平駅 (Shin-Kodaira Sta.),,,False,"On May 15, 2018 at 15:02, the user visited 新小平駅 (Shin-Kodaira Sta.), a Train Station in Higashimurayama. Address: 小川町2-1960. Previous place: 新小平駅 (Shin-Kodaira Sta.)."
2018_3757184__event_001,339444,2018_3757184,4530,2018-06-04 05:39:00,キッチンクレープ,Creperie,Higashimurayama,,,,2018_3757184__event_002,Tam Tam,False,"On June 4, 2018 at 05:39, the user visited キッチンクレープ, a Creperie in Higashimurayama. Next place: Tam Tam."
2018_3757184__event_002,339444,2018_3757184,4614,2018-06-04 11:34:00,Tam Tam,Bar,Higashimurayama,美園町1-18-3,2018_3757184__event_001,キッチンクレープ,,,False,"On June 4, 2018 at 11:34, the user visited Tam Tam, a Bar in Higashimurayama. Address: 美園町1-18-3. Previous place: キッチンクレープ."
2018_3773284__event_001,342180,2018_3773284,3579,2018-03-06 12:24:00,瑞穂 大和家,Ramen Restaurant,Fussa,むさし野3-11-3,,,2018_3773284__event_002,ラウンドワン 武蔵村山店,True,"On March 6, 2018 at 12:24, the user visited 瑞穂 大和家, a Ramen Restaurant in Fussa. Address: むさし野3-11-3. Next place: ラウンドワン 武蔵村山店."
2018_3773284__event_002,342180,2018_3773284,1203,2018-03-06 12:57:00,ラウンドワン 武蔵村山店,Bowling Alley,Fussa,伊奈平3-1-1,2018_3773284__event_001,瑞穂 大和家,,,True,"On March 6, 2018 at 12:57, the user visited ラウンドワン 武蔵村山店, a Bowling Alley in Fussa. Address: 伊奈平3-1-1. Previous place: 瑞穂 大和家."
2018_3773285__event_001,342180,2018_3773285,80,2018-03-17 13:40:00,道の駅 八王子滝山,Rest Area,Hachiōji,滝山町1-592-2,,,2018_3773285__event_002,セブンイレブン 高尾山インター店,True,"On March 17, 2018 at 13:40, the user visited 道の駅 八王子滝山, a Rest Area in Hachiōji. Address: 滝山町1-592-2. Next place: セブンイレブン 高尾山インター店."
2018_3773285__event_002,342180,2018_3773285,4582,2018-03-17 16:18:00,セブンイレブン 高尾山インター店,Convenience Store,Hachiōji,高尾町1806-1,2018_3773285__event_001,道の駅 八王子滝山,,,True,"On March 17, 2018 at 16:18, the user visited セブンイレブン 高尾山インター店, a Convenience Store in Hachiōji. Address: 高尾町1806-1. Previous place: 道の駅 八王子滝山."
2018_3773288__event_001,342180,2018_3773288,1203,2018-04-07 14:58:00,ラウンドワン 武蔵村山店,Bowling Alley,Fussa,伊奈平3-1-1,,,2018_3773288__event_002,中華料理 ぼん天 瑞穂店,True,"On April 7, 2018 at 14:58, the user visited ラウンドワン 武蔵村山店, a Bowling Alley in Fussa. Address: 伊奈平3-1-1. Next place: 中華料理 ぼん天 瑞穂店."
2018_3773288__event_002,342180,2018_3773288,2284,2018-04-07 17:41:00,中華料理 ぼん天 瑞穂店,Chinese Restaurant,Fussa,石畑1590-8,2018_3773288__event_001,ラウンドワン 武蔵村山店,,,True,"On April 7, 2018 at 17:41, the user visited 中華料理 ぼん天 瑞穂店, a Chinese Restaurant in Fussa. Address: 石畑1590-8. Previous place: ラウンドワン 武蔵村山店."
2018_3773289__event_001,342180,2018_3773289,3262,2018-04-16 10:40:00,カーランドリー 瑞穂店,Car Wash,Fussa,箱根ケ崎東松原27-18,,,2018_3773289__event_002,とりあえず吾平 東京瑞穂武蔵店,True,"On April 16, 2018 at 10:40, the user visited カーランドリー 瑞穂店, a Car Wash in Fussa. Address: 箱根ケ崎東松原27-18. Next place: とりあえず吾平 東京瑞穂武蔵店."
2018_3773289__event_002,342180,2018_3773289,2326,2018-04-16 12:48:00,とりあえず吾平 東京瑞穂武蔵店,Sake Bar,Fussa,武蔵54-1,2018_3773289__event_001,カーランドリー 瑞穂店,,,True,"On April 16, 2018 at 12:48, the user visited とりあえず吾平 東京瑞穂武蔵店, a Sake Bar in Fussa. Address: 武蔵54-1. Previous place: カーランドリー 瑞穂店."
2018_3773294__event_001,342180,2018_3773294,2508,2018-05-17 17:00:00,ENEOS Dr. Drive八王子中野SS,Gas Station,Hachiōji,中野上町2-1-1,,,2018_3773294__event_002,道の駅 八王子滝山,True,"On May 17, 2018 at 17:00, the user visited ENEOS Dr. Drive八王子中野SS, a Gas Station in Hachiōji. Address: 中野上町2-1-1. Next place: 道の駅 八王子滝山."
2018_3773294__event_002,342180,2018_3773294,80,2018-05-17 17:09:00,道の駅 八王子滝山,Rest Area,Hachiōji,滝山町1-592-2,2018_3773294__event_001,ENEOS Dr. Drive八王子中野SS,,,True,"On May 17, 2018 at 17:09, the user visited 道の駅 八王子滝山, a Rest Area in Hachiōji. Address: 滝山町1-592-2. Previous place: ENEOS Dr. Drive八王子中野SS."
2018_3773296__event_001,342180,2018_3773296,3579,2018-06-03 13:24:00,瑞穂 大和家,Ramen Restaurant,Fussa,むさし野3-11-3,,,2018_3773296__event_002,セブンイレブン 瑞穂むさし野2丁目店,True,"On June 3, 2018 at 13:24, the user visited 瑞穂 大和家, a Ramen Restaurant in Fussa. Address: むさし野3-11-3. Next place: セブンイレブン 瑞穂むさし野2丁目店."
2018_3773296__event_002,342180,2018_3773296,1992,2018-06-03 17:32:00,セブンイレブン 瑞穂むさし野2丁目店,Convenience Store,Fussa,むさし野2-54-28,2018_3773296__event_001,瑞穂 大和家,,,True,"On June 3, 2018 at 17:32, the user visited セブンイレブン 瑞穂むさし野2丁目店, a Convenience Store in Fussa. Address: むさし野2-54-28. Previous place: 瑞穂 大和家."
2018_3773297__event_001,342180,2018_3773297,1543,2018-06-06 10:34:00,サイゼリヤ,Italian Restaurant,Fussa,加美平1-13-14,,,2018_3773297__event_002,ラウンドワン 武蔵村山店,True,"On June 6, 2018 at 10:34, the user visited サイゼリヤ, a Italian Restaurant in Fussa. Address: 加美平1-13-14. Next place: ラウンドワン 武蔵村山店."
2018_3773297__event_002,342180,2018_3773297,1203,2018-06-06 12:58:00,ラウンドワン 武蔵村山店,Bowling Alley,Fussa,伊奈平3-1-1,2018_3773297__event_001,サイゼリヤ,,,True,"On June 6, 2018 at 12:58, the user visited ラウンドワン 武蔵村山店, a Bowling Alley in Fussa. Address: 伊奈平3-1-1. Previous place: サイゼリヤ."
2018_3773298__event_001,342180,2018_3773298,1992,2018-06-13 12:28:00,セブンイレブン 瑞穂むさし野2丁目店,Convenience Store,Fussa,むさし野2-54-28,,,2018_3773298__event_002,道の駅 八王子滝山,True,"On June 13, 2018 at 12:28, the user visited セブンイレブン 瑞穂むさし野2丁目店, a Convenience Store in Fussa. Address: むさし野2-54-28. Next place: 道の駅 八王子滝山."
2018_3773298__event_002,342180,2018_3773298,80,2018-06-13 12:54:00,道の駅 八王子滝山,Rest Area,Hachiōji,滝山町1-592-2,2018_3773298__event_001,セブンイレブン 瑞穂むさし野2丁目店,,,True,"On June 13, 2018 at 12:54, the user visited 道の駅 八王子滝山, a Rest Area in Hachiōji. Address: 滝山町1-592-2. Previous place: セブンイレブン 瑞穂むさし野2丁目店."
2018_3773299__event_001,342180,2018_3773299,1992,2018-06-16 23:33:00,セブンイレブン 瑞穂むさし野2丁目店,Convenience Store,Fussa,むさし野2-54-28,,,2018_3773299__event_002,西多摩自動車学校,True,"On June 16, 2018 at 23:33, the user visited セブンイレブン 瑞穂むさし野2丁目店, a Convenience Store in Fussa. Address: むさし野2-54-28. Next place: 西多摩自動車学校."
2018_3773299__event_002,342180,2018_3773299,400,2018-06-17 00:38:00,西多摩自動車学校,Driving School,Fussa,羽4150,2018_3773299__event_001,セブンイレブン 瑞穂むさし野2丁目店,2018_3773299__event_003,LIVIN,True,"On June 17, 2018 at 00:38, the user visited 西多摩自動車学校, a Driving School in Fussa. Address: 羽4150. Previous place: セブンイレブン 瑞穂むさし野2丁目店. Next place: LIVIN."
2018_3773299__event_003,342180,2018_3773299,2539,2018-06-17 03:34:00,LIVIN,Supermarket,Fussa,高根623,2018_3773299__event_002,西多摩自動車学校,,,True,"On June 17, 2018 at 03:34, the user visited LIVIN, a Supermarket in Fussa. Address: 高根623. Previous place: 西多摩自動車学校."
2018_3773300__event_001,342180,2018_3773300,80,2018-06-17 12:27:00,道の駅 八王子滝山,Rest Area,Hachiōji,滝山町1-592-2,,,2018_3773300__event_002,セブンイレブン 瑞穂むさし野2丁目店,True,"On June 17, 2018 at 12:27, the user visited 道の駅 八王子滝山, a Rest Area in Hachiōji. Address: 滝山町1-592-2. Next place: セブンイレブン 瑞穂むさし野2丁目店."
